cat_a,cat_b,prompt_id,cluster_id,cluster_name,alpha,beta,cos_joint,cos_marg_a,cos_marg_b,cos_baseline,joint_minus_marg_max,joint_minus_marg_avg
anger,fear,4,5,ironic amusement,-2.0,2.0,0.018696442246437073,0.0648786723613739,0.051859527826309204,0.04792594164609909,-0.04618223011493683,-0.03967265784740448
anger,fear,4,5,ironic amusement,2.0,-2.0,0.01936153508722782,0.10444143414497375,0.052045658230781555,0.04792594164609909,-0.08507989905774593,-0.058882011100649834
anger,fear,4,5,ironic amusement,2.0,2.0,0.064913310110569,0.10444143414497375,0.051859527826309204,0.04792594164609909,-0.039528124034404755,-0.01323717087507248
anger,fear,4,6,enthusiasm / curiosity,-2.0,-2.0,0.10760078579187393,0.20355010032653809,0.10717548429965973,0.12139500677585602,-0.09594931453466415,-0.047762006521224976
anger,fear,4,6,enthusiasm / curiosity,-2.0,2.0,0.10835680365562439,0.20355010032653809,0.14379191398620605,0.12139500677585602,-0.0951932966709137,-0.06531420350074768
anger,fear,4,6,enthusiasm / curiosity,2.0,-2.0,0.0770663395524025,0.15574811398983002,0.10717548429965973,0.12139500677585602,-0.07868177443742752,-0.05439545959234238
anger,fear,4,6,enthusiasm / curiosity,2.0,2.0,0.19096530973911285,0.15574811398983002,0.14379191398620605,0.12139500677585602,0.03521719574928284,0.04119529575109482
anger,fear,5,0,self-doubt / encouragement,-2.0,-2.0,0.14537128806114197,0.16927550733089447,0.13340717554092407,0.26054656505584717,-0.023904219269752502,-0.0059700533747673035
anger,fear,5,0,self-doubt / encouragement,-2.0,2.0,0.1492541879415512,0.16927550733089447,0.22758321464061737,0.26054656505584717,-0.07832902669906616,-0.04917517304420471
anger,fear,5,0,self-doubt / encouragement,2.0,-2.0,0.06099396571516991,0.16633149981498718,0.13340717554092407,0.26054656505584717,-0.10533753409981728,-0.08887537196278572
anger,fear,5,0,self-doubt / encouragement,2.0,2.0,0.20830149948596954,0.16633149981498718,0.22758321464061737,0.26054656505584717,-0.019281715154647827,0.011344142258167267
anger,fear,5,1,frustration / despair,-2.0,-2.0,0.1176389679312706,0.12772680819034576,0.13162413239479065,0.18212664127349854,-0.01398516446352005,-0.012036502361297607
anger,fear,5,1,frustration / despair,-2.0,2.0,0.14587561786174774,0.12772680819034576,0.18761566281318665,0.18212664127349854,-0.041740044951438904,-0.011795617640018463
anger,fear,5,1,frustration / despair,2.0,-2.0,0.0826258733868599,0.15711545944213867,0.13162413239479065,0.18212664127349854,-0.07448958605527878,-0.06174392253160477
anger,fear,5,1,frustration / despair,2.0,2.0,0.17095410823822021,0.15711545944213867,0.18761566281318665,0.18212664127349854,-0.01666155457496643,-0.0014114528894424438
anger,fear,5,2,uncertainty / indecision,-2.0,-2.0,0.14984184503555298,0.19697757065296173,0.16089193522930145,0.32548990845680237,-0.04713572561740875,-0.029092907905578613
anger,fear,5,2,uncertainty / indecision,-2.0,2.0,0.1725592166185379,0.19697757065296173,0.2525778114795685,0.32548990845680237,-0.08001859486103058,-0.0522184744477272
anger,fear,5,2,uncertainty / indecision,2.0,-2.0,0.09971735626459122,0.2239469736814499,0.16089193522930145,0.32548990845680237,-0.12422961741685867,-0.09270209819078445
anger,fear,5,2,uncertainty / indecision,2.0,2.0,0.27762624621391296,0.2239469736814499,0.2525778114795685,0.32548990845680237,0.025048434734344482,0.03936385363340378
anger,fear,5,3,romantic idealism,-2.0,-2.0,0.05132035166025162,0.04272943362593651,0.06402648985385895,0.07388083636760712,-0.01270613819360733,-0.0020576100796461105
anger,fear,5,3,romantic idealism,-2.0,2.0,0.026705008000135422,0.04272943362593651,0.1012197807431221,0.07388083636760712,-0.07451477274298668,-0.04526959918439388
anger,fear,5,3,romantic idealism,2.0,-2.0,-0.031433843076229095,0.08975018560886383,0.06402648985385895,0.07388083636760712,-0.12118402868509293,-0.10832218080759048
anger,fear,5,3,romantic idealism,2.0,2.0,0.08345435559749603,0.08975018560886383,0.1012197807431221,0.07388083636760712,-0.017765425145626068,-0.012030627578496933
anger,fear,5,4,academic ambition / competitive determination,-2.0,-2.0,0.0698801726102829,0.12854136526584625,0.10799308866262436,0.2368214726448059,-0.058661192655563354,-0.04838705435395241
anger,fear,5,4,academic ambition / competitive determination,-2.0,2.0,0.08394484966993332,0.12854136526584625,0.09921886771917343,0.2368214726448059,-0.04459651559591293,-0.029935266822576523
anger,fear,5,4,academic ambition / competitive determination,2.0,-2.0,0.034183815121650696,0.14205001294612885,0.10799308866262436,0.2368214726448059,-0.10786619782447815,-0.0908377356827259
anger,fear,5,4,academic ambition / competitive determination,2.0,2.0,0.20886871218681335,0.14205001294612885,0.09921886771917343,0.2368214726448059,0.06681869924068451,0.08823427185416222
anger,fear,5,5,ironic amusement,-2.0,-2.0,0.17298725247383118,0.1335107684135437,0.12329086661338806,0.12936455011367798,0.039476484060287476,0.044586434960365295
anger,fear,5,5,ironic amusement,-2.0,2.0,0.11203843355178833,0.1335107684135437,0.1633627861738205,0.12936455011367798,-0.051324352622032166,-0.03639834374189377
anger,fear,5,5,ironic amusement,2.0,-2.0,0.09093088656663895,0.12396751344203949,0.12329086661338806,0.12936455011367798,-0.03303662687540054,-0.03269830346107483
anger,fear,5,5,ironic amusement,2.0,2.0,0.12954354286193848,0.12396751344203949,0.1633627861738205,0.12936455011367798,-0.03381924331188202,-0.014121606945991516
anger,fear,5,6,enthusiasm / curiosity,-2.0,-2.0,0.16618967056274414,0.236124649643898,0.20928701758384705,0.24971291422843933,-0.06993497908115387,-0.05651616305112839
anger,fear,5,6,enthusiasm / curiosity,-2.0,2.0,0.19020816683769226,0.236124649643898,0.2551378011703491,0.24971291422843933,-0.06492963433265686,-0.055423058569431305
anger,fear,5,6,enthusiasm / curiosity,2.0,-2.0,0.08596382290124893,0.21036139130592346,0.20928701758384705,0.24971291422843933,-0.12439756840467453,-0.12386038154363632
anger,fear,5,6,enthusiasm / curiosity,2.0,2.0,0.2124488353729248,0.21036139130592346,0.2551378011703491,0.24971291422843933,-0.042688965797424316,-0.020300760865211487
anger,fear,6,0,self-doubt / encouragement,-2.0,-2.0,0.12840406596660614,0.08250068128108978,0.03782835602760315,0.05740978196263313,0.04590338468551636,0.06823954731225967
anger,fear,6,0,self-doubt / encouragement,-2.0,2.0,0.19925929605960846,0.08250068128108978,0.09587086737155914,0.05740978196263313,0.10338842868804932,0.110073521733284
anger,fear,6,0,self-doubt / encouragement,2.0,-2.0,0.04343023523688316,0.09339761734008789,0.03782835602760315,0.05740978196263313,-0.04996738210320473,-0.022182751446962357
anger,fear,6,0,self-doubt / encouragement,2.0,2.0,0.08911681175231934,0.09339761734008789,0.09587086737155914,0.05740978196263313,-0.006754055619239807,-0.005517430603504181
anger,fear,6,1,frustration / despair,-2.0,-2.0,0.11961888521909714,0.11992225050926208,0.08399330824613571,0.018406767398118973,-0.0003033652901649475,0.01766110584139824
anger,fear,6,1,frustration / despair,-2.0,2.0,0.12236258387565613,0.11992225050926208,0.1121509000658989,0.018406767398118973,0.002440333366394043,0.006326008588075638
anger,fear,6,1,frustration / despair,2.0,-2.0,0.049233630299568176,0.08502586930990219,0.08399330824613571,0.018406767398118973,-0.035792239010334015,-0.035275958478450775
anger,fear,6,1,frustration / despair,2.0,2.0,0.062204863876104355,0.08502586930990219,0.1121509000658989,0.018406767398118973,-0.04994603618979454,-0.03638352081179619
anger,fear,6,2,uncertainty / indecision,-2.0,-2.0,0.14974530041217804,0.1459178924560547,0.06298138201236725,0.05213114619255066,0.003827407956123352,0.04529566317796707
anger,fear,6,2,uncertainty / indecision,-2.0,2.0,0.1635761260986328,0.1459178924560547,0.17253725230693817,0.05213114619255066,-0.008961126208305359,0.004348553717136383
anger,fear,6,2,uncertainty / indecision,2.0,-2.0,0.06598241627216339,0.10527422279119492,0.06298138201236725,0.05213114619255066,-0.039291806519031525,-0.01814538612961769
anger,fear,6,2,uncertainty / indecision,2.0,2.0,0.11092911660671234,0.10527422279119492,0.17253725230693817,0.05213114619255066,-0.06160813570022583,-0.027976620942354202
anger,fear,6,3,romantic idealism,-2.0,-2.0,0.007385706529021263,-0.022089704871177673,-0.04130189120769501,-0.0029194806702435017,0.029475411400198936,0.0390815045684576
anger,fear,6,3,romantic idealism,-2.0,2.0,-0.010226065292954445,-0.022089704871177673,0.030363023281097412,-0.0029194806702435017,-0.04058908857405186,-0.014362724497914314
anger,fear,6,3,romantic idealism,2.0,-2.0,0.04770787060260773,0.02985743060708046,-0.04130189120769501,-0.0029194806702435017,0.017850439995527267,0.053430100902915
anger,fear,6,3,romantic idealism,2.0,2.0,0.026429936289787292,0.02985743060708046,0.030363023281097412,-0.0029194806702435017,-0.00393308699131012,-0.0036802906543016434
anger,fear,6,4,academic ambition / competitive determination,-2.0,-2.0,0.13933813571929932,0.08278192579746246,0.039893392473459244,0.06545843183994293,0.05655620992183685,0.07800047658383846
anger,fear,6,4,academic ambition / competitive determination,-2.0,2.0,0.14676804840564728,0.08278192579746246,0.04356946423649788,0.06545843183994293,0.06398612260818481,0.0835923533886671
anger,fear,6,4,academic ambition / competitive determination,2.0,-2.0,0.023208465427160263,0.04635358974337578,0.039893392473459244,0.06545843183994293,-0.023145124316215515,-0.019915025681257248
anger,fear,6,4,academic ambition / competitive determination,2.0,2.0,0.05778959393501282,0.04635358974337578,0.04356946423649788,0.06545843183994293,0.01143600419163704,0.012828066945075989
anger,fear,6,5,ironic amusement,-2.0,-2.0,0.12077575922012329,0.05788957327604294,0.027037885040044785,0.11780129373073578,0.06288618594408035,0.07831203006207943
anger,fear,6,5,ironic amusement,-2.0,2.0,0.08401922136545181,0.05788957327604294,0.08397892862558365,0.11780129373073578,4.029273986816406e-05,0.01308497041463852
anger,fear,6,5,ironic amusement,2.0,-2.0,0.1037898063659668,0.15204310417175293,0.027037885040044785,0.11780129373073578,-0.04825329780578613,0.01424931176006794
anger,fear,6,5,ironic amusement,2.0,2.0,0.1148461401462555,0.15204310417175293,0.08397892862558365,0.11780129373073578,-0.037196964025497437,-0.003164876252412796
anger,fear,6,6,enthusiasm / curiosity,-2.0,-2.0,0.20262844860553741,0.10315288603305817,0.12117548286914825,0.0769282728433609,0.08145296573638916,0.0904642641544342
anger,fear,6,6,enthusiasm / curiosity,-2.0,2.0,0.20150946080684662,0.10315288603305817,0.10001963376998901,0.0769282728433609,0.09835657477378845,0.09992320090532303
anger,fear,6,6,enthusiasm / curiosity,2.0,-2.0,0.06769838184118271,0.1275821179151535,0.12117548286914825,0.0769282728433609,-0.059883736073970795,-0.05668041855096817
anger,fear,6,6,enthusiasm / curiosity,2.0,2.0,0.10063870251178741,0.1275821179151535,0.10001963376998901,0.0769282728433609,-0.02694341540336609,-0.013162173330783844
anger,fear,7,0,self-doubt / encouragement,-2.0,-2.0,0.2939532399177551,0.17709439992904663,0.2939532399177551,0.2342257797718048,0.0,0.05842941999435425
anger,fear,7,0,self-doubt / encouragement,-2.0,2.0,0.21941787004470825,0.17709439992904663,0.23237517476081848,0.2342257797718048,-0.01295730471611023,0.014683082699775696
anger,fear,7,0,self-doubt / encouragement,2.0,-2.0,0.23415355384349823,0.23227837681770325,0.2939532399177551,0.2342257797718048,-0.0597996860742569,-0.028962254524230957
anger,fear,7,0,self-doubt / encouragement,2.0,2.0,0.17399843037128448,0.23227837681770325,0.23237517476081848,0.2342257797718048,-0.058376744389534,-0.05832834541797638
anger,fear,7,1,frustration / despair,-2.0,-2.0,0.34492677450180054,0.19954128563404083,0.34492677450180054,0.17508135735988617,0.0,0.07269274443387985
anger,fear,7,1,frustration / despair,-2.0,2.0,0.1734119951725006,0.19954128563404083,0.17180059850215912,0.17508135735988617,-0.026129290461540222,-0.012258946895599365
anger,fear,7,1,frustration / despair,2.0,-2.0,0.19330084323883057,0.16978690028190613,0.34492677450180054,0.17508135735988617,-0.15162593126296997,-0.06405599415302277
anger,fear,7,1,frustration / despair,2.0,2.0,0.16979770362377167,0.16978690028190613,0.17180059850215912,0.17508135735988617,-0.002002894878387451,-0.0009960457682609558
anger,fear,7,2,uncertainty / indecision,-2.0,-2.0,0.39849424362182617,0.2686428725719452,0.39849424362182617,0.23814348876476288,0.0,0.06492568552494049
anger,fear,7,2,uncertainty / indecision,-2.0,2.0,0.21166494488716125,0.2686428725719452,0.23589646816253662,0.23814348876476288,-0.056977927684783936,-0.04060472548007965
anger,fear,7,2,uncertainty / indecision,2.0,-2.0,0.24455493688583374,0.23718245327472687,0.39849424362182617,0.23814348876476288,-0.15393930673599243,-0.07328341156244278
anger,fear,7,2,uncertainty / indecision,2.0,2.0,0.2528182864189148,0.23718245327472687,0.23589646816253662,0.23814348876476288,0.015635833144187927,0.01627882570028305
anger,fear,7,3,romantic idealism,-2.0,-2.0,0.17476359009742737,0.1467004418373108,0.17476359009742737,0.04391293227672577,0.0,0.014031574130058289
anger,fear,7,3,romantic idealism,-2.0,2.0,0.08191540837287903,0.1467004418373108,0.03895362466573715,0.04391293227672577,-0.06478503346443176,-0.010911624878644943
anger,fear,7,3,romantic idealism,2.0,-2.0,0.06195284426212311,0.03831618279218674,0.17476359009742737,0.04391293227672577,-0.11281074583530426,-0.044587042182683945
anger,fear,7,3,romantic idealism,2.0,2.0,0.13513319194316864,0.03831618279218674,0.03895362466573715,0.04391293227672577,0.09617956727743149,0.0964982882142067
anger,fear,7,4,academic ambition / competitive determination,-2.0,-2.0,0.2899567782878876,0.10012609511613846,0.2899567782878876,0.09760971367359161,0.0,0.09491534158587456
anger,fear,7,4,academic ambition / competitive determination,-2.0,2.0,0.12766915559768677,0.10012609511613846,0.0799139142036438,0.09760971367359161,0.02754306048154831,0.03764915093779564
anger,fear,7,4,academic ambition / competitive determination,2.0,-2.0,0.10019462555646896,0.07918471097946167,0.2899567782878876,0.09760971367359161,-0.1897621527314186,-0.08437611907720566
anger,fear,7,4,academic ambition / competitive determination,2.0,2.0,0.1326257735490799,0.07918471097946167,0.0799139142036438,0.09760971367359161,0.052711859345436096,0.05307646095752716
anger,fear,7,5,ironic amusement,-2.0,-2.0,0.2867128849029541,0.17773398756980896,0.2867128849029541,0.1656855195760727,0.0,0.05448944866657257
anger,fear,7,5,ironic amusement,-2.0,2.0,0.1537054479122162,0.17773398756980896,0.15713627636432648,0.1656855195760727,-0.024028539657592773,-0.013729684054851532
anger,fear,7,5,ironic amusement,2.0,-2.0,0.1660861223936081,0.16015441715717316,0.2867128849029541,0.1656855195760727,-0.12062676250934601,-0.057347528636455536
anger,fear,7,5,ironic amusement,2.0,2.0,0.2223670333623886,0.16015441715717316,0.15713627636432648,0.1656855195760727,0.062212616205215454,0.0637216866016388
anger,fear,7,6,enthusiasm / curiosity,-2.0,-2.0,0.3336951732635498,0.18728438019752502,0.3336951732635498,0.21326756477355957,0.0,0.07320539653301239
anger,fear,7,6,enthusiasm / curiosity,-2.0,2.0,0.2134888917207718,0.18728438019752502,0.18449446558952332,0.21326756477355957,0.026204511523246765,0.02759946882724762
anger,fear,7,6,enthusiasm / curiosity,2.0,-2.0,0.2136467546224594,0.18266844749450684,0.3336951732635498,0.21326756477355957,-0.1200484186410904,-0.04453505575656891
anger,fear,7,6,enthusiasm / curiosity,2.0,2.0,0.14774253964424133,0.18266844749450684,0.18449446558952332,0.21326756477355957,-0.03675192594528198,-0.03583891689777374
disgust,joy,0,0,self-doubt / encouragement,-2.0,-2.0,0.1606709063053131,0.16643169522285461,0.24168843030929565,0.25813189148902893,-0.08101752400398254,-0.043389156460762024
disgust,joy,0,0,self-doubt / encouragement,-2.0,2.0,0.11262727528810501,0.16643169522285461,0.21378503739833832,0.25813189148902893,-0.1011577621102333,-0.07748109102249146
disgust,joy,0,0,self-doubt / encouragement,2.0,-2.0,0.1607436090707779,0.2539873719215393,0.24168843030929565,0.25813189148902893,-0.09324376285076141,-0.08709429204463959
disgust,joy,0,0,self-doubt / encouragement,2.0,2.0,0.2579997777938843,0.2539873719215393,0.21378503739833832,0.25813189148902893,0.004012405872344971,0.024113573133945465
disgust,joy,0,1,frustration / despair,-2.0,-2.0,0.08654411882162094,0.13673712313175201,0.08713898062705994,0.17861869931221008,-0.05019300431013107,-0.025393933057785034
disgust,joy,0,1,frustration / despair,-2.0,2.0,0.10695504397153854,0.13673712313175201,0.19184617698192596,0.17861869931221008,-0.08489113301038742,-0.057336606085300446
disgust,joy,0,1,frustration / despair,2.0,-2.0,0.11721673607826233,0.09411340206861496,0.08713898062705994,0.17861869931221008,0.02310333400964737,0.02659054473042488
disgust,joy,0,1,frustration / despair,2.0,2.0,0.1789245754480362,0.09411340206861496,0.19184617698192596,0.17861869931221008,-0.01292160153388977,0.03594478592276573
disgust,joy,0,2,uncertainty / indecision,-2.0,-2.0,0.19914641976356506,0.2544216811656952,0.23395679891109467,0.29390284419059753,-0.05527526140213013,-0.045042820274829865
disgust,joy,0,2,uncertainty / indecision,-2.0,2.0,0.10439442843198776,0.2544216811656952,0.2423609495162964,0.29390284419059753,-0.15002725273370743,-0.14399688690900803
disgust,joy,0,2,uncertainty / indecision,2.0,-2.0,0.2192651629447937,0.24270464479923248,0.23395679891109467,0.29390284419059753,-0.023439481854438782,-0.019065558910369873
disgust,joy,0,2,uncertainty / indecision,2.0,2.0,0.29390186071395874,0.24270464479923248,0.2423609495162964,0.29390284419059753,0.05119721591472626,0.051369063556194305
disgust,joy,0,3,romantic idealism,-2.0,-2.0,0.0715961754322052,0.05357162281870842,0.10709793120622635,0.09836775064468384,-0.03550175577402115,-0.008738601580262184
disgust,joy,0,3,romantic idealism,-2.0,2.0,0.0077555375173687935,0.05357162281870842,0.06062449514865875,0.09836775064468384,-0.05286895763128996,-0.04934252146631479
disgust,joy,0,3,romantic idealism,2.0,-2.0,0.004104325547814369,0.10857578366994858,0.10709793120622635,0.09836775064468384,-0.10447145812213421,-0.1037325318902731
disgust,joy,0,3,romantic idealism,2.0,2.0,0.09816206246614456,0.10857578366994858,0.06062449514865875,0.09836775064468384,-0.010413721203804016,0.013561923056840897
disgust,joy,0,4,academic ambition / competitive determination,-2.0,-2.0,0.1221274882555008,0.1548566371202469,0.12082728743553162,0.1298055201768875,-0.032729148864746094,-0.015714474022388458
disgust,joy,0,4,academic ambition / competitive determination,-2.0,2.0,0.06383261829614639,0.1548566371202469,0.1157606989145279,0.1298055201768875,-0.0910240188241005,-0.071476049721241
disgust,joy,0,4,academic ambition / competitive determination,2.0,-2.0,0.1014929711818695,0.13294878602027893,0.12082728743553162,0.1298055201768875,-0.031455814838409424,-0.025395065546035767
disgust,joy,0,4,academic ambition / competitive determination,2.0,2.0,0.1298098862171173,0.13294878602027893,0.1157606989145279,0.1298055201768875,-0.003138899803161621,0.005455143749713898
disgust,joy,0,5,ironic amusement,-2.0,-2.0,0.0674188956618309,0.09036832302808762,0.13675926625728607,0.1422668844461441,-0.06934037059545517,-0.04614489898085594
disgust,joy,0,5,ironic amusement,-2.0,2.0,0.09421180188655853,0.09036832302808762,0.1250118464231491,0.1422668844461441,-0.030800044536590576,-0.01347828283905983
disgust,joy,0,5,ironic amusement,2.0,-2.0,0.15584030747413635,0.12317224591970444,0.13675926625728607,0.1422668844461441,0.01908104121685028,0.025874551385641098
disgust,joy,0,5,ironic amusement,2.0,2.0,0.1419863998889923,0.12317224591970444,0.1250118464231491,0.1422668844461441,0.0169745534658432,0.017894353717565536
disgust,joy,0,6,enthusiasm / curiosity,-2.0,-2.0,0.2376004159450531,0.24496211111545563,0.1477605253458023,0.18688233196735382,-0.007361695170402527,0.04123909771442413
disgust,joy,0,6,enthusiasm / curiosity,-2.0,2.0,0.13911005854606628,0.24496211111545563,0.1549644023180008,0.18688233196735382,-0.10585205256938934,-0.060853198170661926
disgust,joy,0,6,enthusiasm / curiosity,2.0,-2.0,0.17244647443294525,0.18207886815071106,0.1477605253458023,0.18688233196735382,-0.009632393717765808,0.007526777684688568
disgust,joy,0,6,enthusiasm / curiosity,2.0,2.0,0.18679481744766235,0.18207886815071106,0.1549644023180008,0.18688233196735382,0.004715949296951294,0.018273182213306427
disgust,joy,1,0,self-doubt / encouragement,-2.0,-2.0,0.1225748211145401,0.09154102206230164,0.13949361443519592,0.08841095864772797,-0.016918793320655823,0.007057502865791321
disgust,joy,1,0,self-doubt / encouragement,-2.0,2.0,0.0928470641374588,0.09154102206230164,0.09728923439979553,0.08841095864772797,-0.004442170262336731,-0.0015680640935897827
disgust,joy,1,0,self-doubt / encouragement,2.0,-2.0,0.12285579741001129,0.09883798658847809,0.13949361443519592,0.08841095864772797,-0.01663781702518463,0.003689996898174286
disgust,joy,1,0,self-doubt / encouragement,2.0,2.0,0.06895125657320023,0.09883798658847809,0.09728923439979553,0.08841095864772797,-0.029886730015277863,-0.029112353920936584
disgust,joy,1,1,frustration / despair,-2.0,-2.0,0.10296424478292465,0.10806676745414734,0.10933922231197357,0.12091337889432907,-0.00637497752904892,-0.005738750100135803
disgust,joy,1,1,frustration / despair,-2.0,2.0,0.13930585980415344,0.10806676745414734,0.14753183722496033,0.12091337889432907,-0.008225977420806885,0.01150655746459961
disgust,joy,1,1,frustration / despair,2.0,-2.0,0.11484819650650024,0.12105782330036163,0.10933922231197357,0.12091337889432907,-0.006209626793861389,-0.0003503262996673584
disgust,joy,1,1,frustration / despair,2.0,2.0,0.14558017253875732,0.12105782330036163,0.14753183722496033,0.12091337889432907,-0.001951664686203003,0.011285342276096344
disgust,joy,1,2,uncertainty / indecision,-2.0,-2.0,0.13535436987876892,0.17407426238059998,0.13898839056491852,0.15787731111049652,-0.038719892501831055,-0.021176956593990326
disgust,joy,1,2,uncertainty / indecision,-2.0,2.0,0.21092699468135834,0.17407426238059998,0.20171605050563812,0.15787731111049652,0.009210944175720215,0.02303183823823929
disgust,joy,1,2,uncertainty / indecision,2.0,-2.0,0.17233754694461823,0.17377685010433197,0.13898839056491852,0.15787731111049652,-0.0014393031597137451,0.01595492660999298
disgust,joy,1,2,uncertainty / indecision,2.0,2.0,0.17473536729812622,0.17377685010433197,0.20171605050563812,0.15787731111049652,-0.026980683207511902,-0.013011083006858826
disgust,joy,1,3,romantic idealism,-2.0,-2.0,0.03739012032747269,0.021292315796017647,0.010168049484491348,-0.00679122656583786,0.01609780453145504,0.02165993768721819
disgust,joy,1,3,romantic idealism,-2.0,2.0,0.043445371091365814,0.021292315796017647,0.03883875906467438,-0.00679122656583786,0.004606612026691437,0.013379833661019802
disgust,joy,1,3,romantic idealism,2.0,-2.0,0.011292025446891785,-0.0064012110233306885,0.010168049484491348,-0.00679122656583786,0.0011239759624004364,0.009408606216311455
disgust,joy,1,3,romantic idealism,2.0,2.0,-0.010364812798798084,-0.0064012110233306885,0.03883875906467438,-0.00679122656583786,-0.04920357186347246,-0.02658358681946993
disgust,joy,1,4,academic ambition / competitive determination,-2.0,-2.0,0.033626120537519455,0.0961323231458664,0.0802764892578125,0.07018516212701797,-0.06250620260834694,-0.05457828566431999
disgust,joy,1,4,academic ambition / competitive determination,-2.0,2.0,0.11298824846744537,0.0961323231458664,0.10244415700435638,0.07018516212701797,0.01054409146308899,0.013700008392333984
disgust,joy,1,4,academic ambition / competitive determination,2.0,-2.0,0.12112464010715485,0.11975564807653427,0.0802764892578125,0.07018516212701797,0.001368992030620575,0.02110857143998146
disgust,joy,1,4,academic ambition / competitive determination,2.0,2.0,0.12563765048980713,0.11975564807653427,0.10244415700435638,0.07018516212701797,0.005882002413272858,0.014537747949361801
disgust,joy,1,5,ironic amusement,-2.0,-2.0,0.08371962606906891,0.08230233192443848,0.1281713843345642,0.11182816326618195,-0.0444517582654953,-0.021517232060432434
disgust,joy,1,5,ironic amusement,-2.0,2.0,0.10167328268289566,0.08230233192443848,0.1245109885931015,0.11182816326618195,-0.02283770591020584,-0.0017333775758743286
disgust,joy,1,5,ironic amusement,2.0,-2.0,0.11639118194580078,0.11325263231992722,0.1281713843345642,0.11182816326618195,-0.011780202388763428,-0.004320826381444931
disgust,joy,1,5,ironic amusement,2.0,2.0,0.10151171684265137,0.11325263231992722,0.1245109885931015,0.11182816326618195,-0.022999271750450134,-0.01737009361386299
disgust,joy,1,6,enthusiasm / curiosity,-2.0,-2.0,0.16215723752975464,0.12441173940896988,0.1458190381526947,0.10045360773801804,0.016338199377059937,0.027041848748922348
disgust,joy,1,6,enthusiasm / curiosity,-2.0,2.0,0.12211856991052628,0.12441173940896988,0.12277855724096298,0.10045360773801804,-0.0022931694984436035,-0.001476578414440155
disgust,joy,1,6,enthusiasm / curiosity,2.0,-2.0,0.10615681856870651,0.13379663228988647,0.1458190381526947,0.10045360773801804,-0.03966221958398819,-0.033651016652584076
disgust,joy,1,6,enthusiasm / curiosity,2.0,2.0,0.12953093647956848,0.13379663228988647,0.12277855724096298,0.10045360773801804,-0.004265695810317993,0.001243341714143753
disgust,joy,2,0,self-doubt / encouragement,-2.0,-2.0,0.1373465359210968,0.13144724071025848,0.13535141944885254,0.11807066202163696,0.0019951164722442627,0.00394720584154129
disgust,joy,2,0,self-doubt / encouragement,-2.0,2.0,0.13569150865077972,0.13144724071025848,0.17355890572071075,0.11807066202163696,-0.03786739706993103,-0.016811564564704895
disgust,joy,2,0,self-doubt / encouragement,2.0,-2.0,0.18407997488975525,0.209800586104393,0.13535141944885254,0.11807066202163696,-0.025720611214637756,0.011503972113132477
disgust,joy,2,0,self-doubt / encouragement,2.0,2.0,0.1376892477273941,0.209800586104393,0.17355890572071075,0.11807066202163696,-0.0721113383769989,-0.053990498185157776
disgust,joy,2,1,frustration / despair,-2.0,-2.0,0.026037955656647682,0.09655258059501648,0.07778826355934143,0.08125200122594833,-0.0705146249383688,-0.06113246642053127
disgust,joy,2,1,frustration / despair,-2.0,2.0,0.07460003346204758,0.09655258059501648,0.03188755363225937,0.08125200122594833,-0.021952547132968903,0.010379966348409653
disgust,joy,2,1,frustration / despair,2.0,-2.0,0.1239078938961029,0.06300538778305054,0.07778826355934143,0.08125200122594833,0.046119630336761475,0.05351106822490692
disgust,joy,2,1,frustration / despair,2.0,2.0,0.0737195611000061,0.06300538778305054,0.03188755363225937,0.08125200122594833,0.010714173316955566,0.02627309039235115
disgust,joy,2,2,uncertainty / indecision,-2.0,-2.0,0.08553479611873627,0.17450231313705444,0.1824793815612793,0.16266992688179016,-0.09694458544254303,-0.0929560512304306
disgust,joy,2,2,uncertainty / indecision,-2.0,2.0,0.05564823001623154,0.17450231313705444,0.07981067895889282,0.16266992688179016,-0.1188540831208229,-0.0715082660317421
disgust,joy,2,2,uncertainty / indecision,2.0,-2.0,0.1842258870601654,0.17439469695091248,0.1824793815612793,0.16266992688179016,0.0017465054988861084,0.005788847804069519
disgust,joy,2,2,uncertainty / indecision,2.0,2.0,0.1319589465856552,0.17439469695091248,0.07981067895889282,0.16266992688179016,-0.04243575036525726,0.0048562586307525635
disgust,joy,2,3,romantic idealism,-2.0,-2.0,0.10142690688371658,0.0646076574921608,0.09403322637081146,0.08184510469436646,0.007393680512905121,0.022106464952230453
disgust,joy,2,3,romantic idealism,-2.0,2.0,0.030339937657117844,0.0646076574921608,0.11961069703102112,0.08184510469436646,-0.08927075937390327,-0.061769239604473114
disgust,joy,2,3,romantic idealism,2.0,-2.0,0.08406290411949158,0.13995163142681122,0.09403322637081146,0.08184510469436646,-0.05588872730731964,-0.03292952477931976
disgust,joy,2,3,romantic idealism,2.0,2.0,0.10169880837202072,0.13995163142681122,0.11961069703102112,0.08184510469436646,-0.0382528230547905,-0.028082355856895447
disgust,joy,2,4,academic ambition / competitive determination,-2.0,-2.0,0.1505051553249359,0.22837720811367035,0.26829108595848083,0.22492891550064087,-0.11778593063354492,-0.09782899171113968
disgust,joy,2,4,academic ambition / competitive determination,-2.0,2.0,0.10399559140205383,0.22837720811367035,0.08078934252262115,0.22492891550064087,-0.12438161671161652,-0.05058768391609192
