cat_a,cat_b,alpha,beta,cluster_id,cluster_name,cos_resid,cos_marg,cos_full,null_p95,norm_resid,norm_marg,norm_full
anger,fear,-2.0,2.0,4,academic ambition / competitive determination,0.11163347214460373,0.11360116302967072,-0.05081707239151001,0.048444606363773346,0.40554437041282654,0.5776249170303345,0.41367724537849426
anger,fear,-2.0,2.0,5,ironic amusement,0.012232623994350433,0.16146092116832733,-0.03545568138360977,0.04777481406927109,0.40554437041282654,0.5776249170303345,0.41367724537849426
anger,fear,-2.0,2.0,6,enthusiasm / curiosity,0.027320008724927902,0.2768532633781433,0.042049340903759,0.04127923771739006,0.40554437041282654,0.5776249170303345,0.41367724537849426
anger,fear,2.0,-2.0,0,self-doubt / encouragement,-0.05488032102584839,0.25329309701919556,-0.08492513746023178,0.04447821527719498,0.43369442224502563,0.5555551052093506,0.3356386721134186
anger,fear,2.0,-2.0,1,frustration / despair,-0.04362446069717407,0.24265211820602417,-0.00399585347622633,0.04994594305753708,0.43369442224502563,0.5555551052093506,0.3356386721134186
anger,fear,2.0,-2.0,2,uncertainty / indecision,-0.06838640570640564,0.3219180107116699,-0.12628617882728577,0.04097439721226692,0.43369442224502563,0.5555551052093506,0.3356386721134186
anger,fear,2.0,-2.0,3,romantic idealism,-0.11629560589790344,0.14328661561012268,-0.06085066497325897,0.052968498319387436,0.43369442224502563,0.5555551052093506,0.3356386721134186
anger,fear,2.0,-2.0,4,academic ambition / competitive determination,-0.01516532339155674,0.16625645756721497,-0.13742631673812866,0.048444606363773346,0.43369442224502563,0.5555551052093506,0.3356386721134186
anger,fear,2.0,-2.0,5,ironic amusement,-0.07599492371082306,0.2434021234512329,-0.031662531197071075,0.04777481406927109,0.43369442224502563,0.5555551052093506,0.3356386721134186
anger,fear,2.0,-2.0,6,enthusiasm / curiosity,-0.11949940025806427,0.31920233368873596,-0.0837022140622139,0.04127923771739006,0.43369442224502563,0.5555551052093506,0.3356386721134186
anger,fear,2.0,2.0,0,self-doubt / encouragement,0.03405969962477684,0.251620352268219,0.05588369816541672,0.04447821527719498,0.46073055267333984,0.6007781624794006,0.3836394250392914
anger,fear,2.0,2.0,1,frustration / despair,-0.003425832837820053,0.23026502132415771,0.05091158673167229,0.04994594305753708,0.46073055267333984,0.6007781624794006,0.3836394250392914
anger,fear,2.0,2.0,2,uncertainty / indecision,0.08767711371183395,0.24962744116783142,-0.0031401431187987328,0.04097439721226692,0.46073055267333984,0.6007781624794006,0.3836394250392914
anger,fear,2.0,2.0,3,romantic idealism,-0.02831997536122799,0.14858371019363403,0.06940697878599167,0.052968498319387436,0.46073055267333984,0.6007781624794006,0.3836394250392914
anger,fear,2.0,2.0,4,academic ambition / competitive determination,0.18990883231163025,0.0771520733833313,0.005043810233473778,0.048444606363773346,0.46073055267333984,0.6007781624794006,0.3836394250392914
anger,fear,2.0,2.0,5,ironic amusement,-0.004874162841588259,0.2070627212524414,0.02414032444357872,0.04777481406927109,0.46073055267333984,0.6007781624794006,0.3836394250392914
anger,fear,2.0,2.0,6,enthusiasm / curiosity,-0.002084452658891678,0.2865644097328186,0.04587463662028313,0.04127923771739006,0.46073055267333984,0.6007781624794006,0.3836394250392914
disgust,joy,-2.0,-2.0,0,self-doubt / encouragement,-0.09328955411911011,0.2579677104949951,-0.07232719659805298,0.04447821527719498,0.41286176443099976,0.5991204380989075,0.40648651123046875
disgust,joy,-2.0,-2.0,1,frustration / despair,-0.06468603760004044,0.21032406389713287,-0.04402504861354828,0.04994594305753708,0.41286176443099976,0.5991204380989075,0.40648651123046875
disgust,joy,-2.0,-2.0,2,uncertainty / indecision,-0.10690268874168396,0.3313097357749939,-0.091580331325531,0.04097439721226692,0.41286176443099976,0.5991204380989075,0.40648651123046875
disgust,joy,-2.0,-2.0,3,romantic idealism,-0.011056310497224331,0.13240835070610046,0.06187165528535843,0.052968498319387436,0.41286176443099976,0.5991204380989075,0.40648651123046875
disgust,joy,-2.0,-2.0,4,academic ambition / competitive determination,-0.15063956379890442,0.23855119943618774,-0.12594391405582428,0.048444606363773346,0.41286176443099976,0.5991204380989075,0.40648651123046875
disgust,joy,-2.0,-2.0,5,ironic amusement,-0.004748571664094925,0.1694984883069992,-0.032818786799907684,0.04777481406927109,0.41286176443099976,0.5991204380989075,0.40648651123046875
disgust,joy,-2.0,-2.0,6,enthusiasm / curiosity,-0.0846695750951767,0.3320210874080658,0.025451377034187317,0.04127923771739006,0.41286176443099976,0.5991204380989075,0.40648651123046875
disgust,joy,-2.0,2.0,0,self-doubt / encouragement,0.02965664118528366,0.2064247727394104,-0.02779022790491581,0.04447821527719498,0.4102603495121002,0.5962154865264893,0.3669460415840149
disgust,joy,-2.0,2.0,1,frustration / despair,0.03073790855705738,0.20364725589752197,0.045863792300224304,0.04994594305753708,0.4102603495121002,0.5962154865264893,0.3669460415840149
disgust,joy,-2.0,2.0,2,uncertainty / indecision,0.010110830888152122,0.28528302907943726,-0.04727225378155708,0.04097439721226692,0.4102603495121002,0.5962154865264893,0.3669460415840149
disgust,joy,-2.0,2.0,3,romantic idealism,-0.04539848864078522,0.13422012329101562,0.032116733491420746,0.052968498319387436,0.4102603495121002,0.5962154865264893,0.3669460415840149
disgust,joy,-2.0,2.0,4,academic ambition / competitive determination,0.06532058119773865,0.14569830894470215,-0.04975117743015289,0.048444606363773346,0.4102603495121002,0.5962154865264893,0.3669460415840149
