component,alpha_unit,self_delta_cosine,other_delta_cosine_mean,other_delta_cosine_absmean,specificity
5,-2.0,1.0089327891667683e-06,0.0021462243671218554,0.030286341677937242,-0.030285332745148077
5,0.0,0.0,0.0,0.0,0.0
5,2.0,0.005017368122935295,0.0005203734048538738,0.03220179496953885,-0.027184426846603556
