cluster_id,cluster_name,median_joint,median_marg_max,median_resid_gain_to_max,median_resid_gain_to_avg,n
1,frustration / despair,0.11434682458639145,0.1239522248506546,-0.01291673630475998,0.004971057176589966,160
4,academic ambition / competitive determination,0.0951722152531147,0.10816854238510132,-0.01885892078280449,-0.002064855769276619,160
5,ironic amusement,0.10801458731293678,0.12713053822517395,-0.018961962312459946,-0.0011702757328748703,160
0,self-doubt / encouragement,0.13793036341667175,0.1567080318927765,-0.019615232944488525,0.0014670193195343018,160
6,enthusiasm / curiosity,0.15728583931922913,0.1744772270321846,-0.02146878093481064,0.00152665376663208,160
3,romantic idealism,0.053530581295490265,0.0850757546722889,-0.021824689581990242,-0.00278545543551445,160
2,uncertainty / indecision,0.15662766993045807,0.18278416246175766,-0.02630549669265747,-0.0033715814352035522,160
